t,S(t),A_mean(t),f_mean(t),effort(t),cpu_step(t),C(t),E(t),L(t),variance_d2S,entropy_S,effort_status,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio
65.400000,-1.496767,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
65.500000,-1.389497,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
65.600000,-1.279340,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
65.700000,-1.166523,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
65.800000,-1.051282,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
65.900000,-0.933855,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.000000,-0.814488,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.100000,-0.693428,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.200000,-0.570926,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.300000,-0.447238,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.400000,-0.322620,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.500000,-0.197332,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.600000,-0.071633,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.700000,0.054214,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.800000,0.179949,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
66.900000,0.305310,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.000000,0.430036,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.100000,0.553868,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.200000,0.676549,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.300000,0.797824,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.400000,0.917441,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.500000,1.035151,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.600000,1.150709,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.700000,1.263875,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.800000,1.374415,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
67.900000,1.482098,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.000000,1.586700,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.100000,1.688005,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.200000,1.785800,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.300000,1.879885,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.400000,1.970061,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.500000,2.056144,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.600000,2.137952,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.700000,2.215317,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.800000,2.288077,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
68.900000,2.356082,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.000000,2.419189,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.100000,2.477268,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.200000,2.530198,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.300000,2.577870,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.400000,2.620183,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.500000,2.657050,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.600000,2.688395,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.700000,2.714151,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.800000,2.734267,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
69.900000,2.748699,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.000000,2.757418,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.100000,2.760406,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.200000,2.757657,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.300000,2.749176,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.400000,2.734980,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.500000,2.715100,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.600000,2.689577,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.700000,2.658464,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.800000,2.621825,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
70.900000,2.579736,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.000000,2.532286,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.100000,2.479572,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.200000,2.421704,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.300000,2.358804,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.400000,2.291000,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.500000,2.218434,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.600000,2.141258,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.700000,2.059631,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.800000,1.973723,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
71.900000,1.883713,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.000000,1.789787,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.100000,1.692141,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.200000,1.590979,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.300000,1.486509,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.400000,1.378950,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.500000,1.268525,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.600000,1.155463,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.700000,1.039999,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.800000,0.922374,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
72.900000,0.802832,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.000000,0.681621,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.100000,0.558993,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.200000,0.435204,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.300000,0.310509,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.400000,0.185170,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.500000,0.059446,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.600000,-0.066402,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.700000,-0.192112,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.800000,-0.317423,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
73.900000,-0.442074,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.000000,-0.565806,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.100000,-0.688362,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.200000,-0.809487,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.300000,-0.928930,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.400000,-1.046442,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.500000,-1.161779,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.600000,-1.274701,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.700000,-1.384974,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.800000,-1.492368,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
74.900000,-1.596660,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.000000,-1.697634,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.100000,-1.795079,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.200000,-1.888793,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.300000,-1.978582,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.400000,-2.064257,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.500000,-2.145643,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.600000,-2.222568,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.700000,-2.294874,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.800000,-2.362411,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
75.900000,-2.425037,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.000000,-2.482622,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.100000,-2.535048,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.200000,-2.582204,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.300000,-2.623993,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.400000,-2.660329,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.500000,-2.691135,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.600000,-2.716347,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.700000,-2.735914,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.800000,-2.749794,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
76.900000,-2.757959,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.000000,-2.760391,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.100000,-2.757086,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.200000,-2.748050,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.300000,-2.733303,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.400000,-2.712874,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.500000,-2.686807,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.600000,-2.655155,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.700000,-2.617985,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.800000,-2.575373,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
77.900000,-2.527408,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.000000,-2.474190,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.100000,-2.415830,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.200000,-2.352448,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.300000,-2.284177,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.400000,-2.211158,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.500000,-2.133543,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.600000,-2.051494,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.700000,-1.965181,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.800000,-1.874783,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
78.900000,-1.780488,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.000000,-1.682493,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.100000,-1.581001,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.200000,-1.476222,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.300000,-1.368376,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.400000,-1.257685,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.500000,-1.144380,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.600000,-1.028696,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.700000,-0.910875,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.800000,-0.791160,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
79.900000,-0.669801,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.000000,-0.547049,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.100000,-0.423161,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.200000,-0.298393,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.300000,-0.173005,1.000000,0.455943,0.000000,0.000006,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.400000,-0.047257,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.500000,0.078589,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.600000,0.204272,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.700000,0.329530,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.800000,0.454103,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
80.900000,0.577732,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.000000,0.700161,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.100000,0.821134,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.200000,0.940401,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.300000,1.057713,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.400000,1.172826,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.500000,1.285502,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.600000,1.395506,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.700000,1.502609,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.800000,1.606589,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
81.900000,1.707230,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
